,director,country,date_added,imdbRating,imdbVotes,language,time,season,type_Movie,type_TV Show,genre,cast_shows,cast_movies
332,0,0,2019.0,5.5,190659.0,0,160 ,0,1.0,0.0,0.0,0.0,0.0
333,0,0,2018.0,8.7,36.0,0,113 ,0,0.0,1.0,0.0,0.0,0.0
334,0,1,2018.0,7.3,868.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
335,0,0,2018.0,7.3,100837.0,0,86 ,0,1.0,0.0,0.0,0.0,0.0
336,0,1,2018.0,6.5,2083.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
337,0,0,2018.0,5.7,6569.0,0,113 ,0,1.0,0.0,0.0,0.0,0.0
338,0,1,2018.0,3.3,905.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
339,0,0,2018.0,6.2,374.0,0,86 ,0,1.0,0.0,0.0,0.0,0.0
341,0,0,2018.0,7.3,709.0,0,88 ,0,1.0,0.0,0.0,0.0,0.0
342,0,0,2018.0,5.8,10717.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
343,0,0,2018.0,7.0,773.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
344,0,1,2018.0,7.3,4846.0,0,93 ,0,1.0,0.0,0.0,0.0,0.0
345,0,0,2018.0,6.0,62760.0,1,29 ,0,0.0,1.0,0.0,0.0,0.0
346,0,1,2018.0,6.9,3379.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
347,0,0,2018.0,6.3,483.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
348,0,1,2018.0,5.8,5184.0,1,103 ,0,1.0,0.0,0.0,0.0,0.0
349,0,0,2018.0,5.6,14158.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
350,0,0,2018.0,6.3,3208.0,0,107 ,0,1.0,0.0,0.0,0.0,0.0
351,0,0,2018.0,3.4,97.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
352,0,0,2018.0,6.0,172443.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
353,0,0,2018.0,6.4,41235.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
354,0,0,2018.0,7.7,760.0,0,91 ,0,0.0,1.0,0.0,0.0,0.0
358,0,1,2017.0,5.3,62.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
360,0,1,2017.0,5.3,422.0,1,57 ,0,0.0,1.0,0.0,0.0,0.0
361,0,1,2017.0,7.8,8777.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
362,0,1,2017.0,7.9,8343.0,1,70 ,0,1.0,0.0,0.0,0.0,0.0
363,0,1,2017.0,6.1,127.0,1,46 ,0,1.0,0.0,0.0,0.0,0.0
366,0,1,2017.0,6.5,43.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
367,0,1,2017.0,7.3,487.0,1,101 ,0,0.0,1.0,0.0,0.0,0.0
368,0,1,2017.0,8.3,14556.0,1,73 ,0,0.0,1.0,0.0,0.0,0.0
369,0,1,2017.0,6.1,3950.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
370,0,0,2017.0,5.6,39.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
373,0,1,2017.0,7.5,1901.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
374,0,0,2017.0,5.2,27.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
375,0,0,2017.0,6.8,125.0,1,107 ,0,0.0,1.0,0.0,0.0,0.0
376,0,1,2017.0,5.7,18875.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
377,0,0,2017.0,7.2,130.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
378,0,0,2017.0,7.8,65590.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
379,0,0,2017.0,6.9,206.0,1,109 ,0,1.0,0.0,0.0,0.0,0.0
380,0,0,2017.0,5.4,137.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
384,0,0,2017.0,6.6,3553.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
385,0,1,2017.0,6.5,3253.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
386,0,0,2017.0,6.7,5530.0,0,25 ,0,1.0,0.0,0.0,0.0,0.0
388,0,0,2017.0,7.0,378.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
389,0,0,2017.0,5.7,3333.0,0,110 ,0,1.0,0.0,0.0,0.0,0.0
390,0,0,2017.0,6.8,12005.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
391,0,0,2017.0,6.1,249.0,0,102 ,0,1.0,0.0,0.0,0.0,0.0
392,0,1,2017.0,7.5,9893.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
393,0,1,2017.0,4.4,2909.0,1,24 ,0,1.0,0.0,0.0,0.0,0.0
394,0,0,2017.0,5.5,1729.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
395,0,0,2017.0,6.7,1371.0,0,121 ,0,1.0,0.0,0.0,0.0,0.0
396,0,1,2017.0,6.5,1485.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
397,0,1,2017.0,6.7,35.0,1,25 ,0,0.0,1.0,0.0,0.0,0.0
398,0,0,2017.0,6.6,451.0,0,65 ,0,1.0,0.0,0.0,0.0,0.0
400,0,0,2016.0,6.7,1967.0,0,126 ,0,1.0,0.0,0.0,0.0,0.0
401,0,0,2016.0,5.5,1114.0,1,118 ,0,1.0,0.0,0.0,0.0,0.0
402,0,1,2016.0,7.7,18761.0,1,84 ,0,0.0,1.0,0.0,0.0,0.0
403,0,1,2016.0,7.6,18509.0,1,76 ,0,0.0,1.0,0.0,0.0,0.0
404,0,0,2016.0,7.0,2231.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
406,0,0,2016.0,6.5,132.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
407,0,0,2016.0,6.4,2197.0,0,126 ,0,1.0,0.0,0.0,0.0,0.0
408,0,0,2016.0,1.9,54.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
409,0,0,2016.0,7.0,5122.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
410,0,0,2016.0,7.9,44.0,1,116 ,0,0.0,1.0,0.0,0.0,0.0
411,0,0,2016.0,5.8,4685.0,0,122 ,0,1.0,0.0,0.0,0.0,0.0
413,0,0,2016.0,7.2,50.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
414,0,1,2016.0,6.7,73.0,1,75 ,0,0.0,1.0,0.0,0.0,0.0
416,0,1,2016.0,5.3,19.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
417,0,1,2016.0,5.8,1904.0,1,25 ,0,1.0,0.0,0.0,0.0,0.0
419,0,1,2013.0,6.7,1830.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
420,0,1,2019.0,5.3,38125.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
421,0,1,2019.0,4.3,417.0,1,66 ,0,1.0,0.0,0.0,0.0,0.0
422,0,1,2019.0,7.7,1280.0,1,92 ,0,0.0,1.0,0.0,0.0,0.0
423,0,1,2018.0,6.7,240.0,1,63 ,0,1.0,0.0,0.0,0.0,0.0
424,0,1,2018.0,7.3,550.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
426,0,0,2015.0,8.4,12737.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
427,0,1,2019.0,6.9,668.0,0,28 ,0,1.0,0.0,0.0,0.0,0.0
428,0,0,2019.0,5.8,149.0,1,20 ,0,1.0,0.0,0.0,0.0,0.0
429,0,1,2018.0,6.7,536.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
430,0,0,2019.0,7.0,71330.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
431,0,1,2017.0,5.7,1033.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
432,0,0,2016.0,8.3,31356.0,1,107 ,0,1.0,0.0,0.0,0.0,0.0
433,0,0,2016.0,6.6,1690.0,0,94 ,0,1.0,0.0,0.0,0.0,0.0
434,0,0,2016.0,8.3,112.0,0,81 ,0,0.0,1.0,0.0,0.0,0.0
435,0,0,2016.0,7.2,31912.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
436,0,1,2019.0,7.2,1605.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
437,0,0,2018.0,6.6,3067.0,0,94 ,0,1.0,0.0,0.0,0.0,0.0
438,0,1,2018.0,5.3,2237.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
439,0,1,2017.0,6.1,256.0,1,98 ,0,0.0,1.0,0.0,0.0,0.0
440,0,0,2017.0,5.2,8986.0,0,77 ,0,1.0,0.0,0.0,0.0,0.0
441,0,1,2017.0,7.2,2261.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
442,0,0,2019.0,8.2,92.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
443,0,1,2019.0,8.3,1102.0,1,88 ,0,0.0,1.0,0.0,0.0,0.0
444,0,0,2019.0,5.8,180.0,0,100 ,0,1.0,0.0,0.0,0.0,0.0
446,0,1,2018.0,7.0,1320.0,1,89 ,0,0.0,1.0,0.0,0.0,0.0
447,0,0,2018.0,6.9,122.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
448,0,0,2018.0,5.6,238.0,0,87 ,0,0.0,1.0,0.0,0.0,0.0
449,0,1,2018.0,7.2,304.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
450,0,1,2018.0,4.8,10610.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
451,0,0,2018.0,7.2,15973.0,0,115 ,0,1.0,0.0,0.0,0.0,0.0
452,0,1,2018.0,5.6,54.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
453,0,1,2018.0,7.1,184.0,1,98 ,0,0.0,1.0,0.0,0.0,0.0
454,0,1,2019.0,8.0,2455.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
455,0,0,2019.0,7.1,4219.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
456,0,0,2019.0,5.4,46339.0,0,106 ,0,1.0,0.0,0.0,0.0,0.0
457,0,1,2019.0,5.5,268.0,1,118 ,0,1.0,0.0,0.0,0.0,0.0
458,0,0,2019.0,7.2,8593.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
459,0,1,2019.0,5.9,38.0,1,127 ,0,1.0,0.0,0.0,0.0,0.0
460,0,0,2018.0,7.4,5897.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
461,0,0,2018.0,6.8,317.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
462,0,0,2018.0,3.9,9410.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
464,0,1,2016.0,5.7,790.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
465,0,0,2019.0,4.6,18.0,0,94 ,0,1.0,0.0,0.0,0.0,0.0
466,0,0,2019.0,8.4,1635.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
468,0,1,2018.0,6.3,3317.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
469,0,0,2018.0,7.5,1889.0,1,48 ,0,1.0,0.0,0.0,0.0,0.0
470,0,1,2017.0,7.8,1221.0,1,168 ,0,1.0,0.0,0.0,0.0,0.0
471,0,1,2017.0,6.7,600.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
472,0,1,2017.0,6.9,1840.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
473,0,1,2015.0,5.9,7476.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
474,0,0,2019.0,7.6,1452.0,0,92 ,0,0.0,1.0,0.0,0.0,0.0
475,0,0,2019.0,7.4,391.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
476,0,0,2019.0,7.5,626.0,1,68 ,0,0.0,1.0,0.0,0.0,0.0
477,0,1,2019.0,8.3,1610.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
478,0,1,2018.0,7.2,1162.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
479,0,0,2018.0,5.7,157.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
480,0,1,2018.0,6.3,15.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
481,0,1,2018.0,6.2,570.0,1,52 ,0,0.0,1.0,0.0,0.0,0.0
483,0,1,2017.0,3.2,4476.0,1,74 ,0,1.0,0.0,0.0,0.0,0.0
484,0,0,2019.0,7.7,11678.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
485,0,1,2019.0,7.3,1031.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
486,0,1,2018.0,5.2,235.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
487,0,1,2018.0,6.6,896.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
488,0,1,2018.0,5.2,47936.0,1,67 ,0,1.0,0.0,0.0,0.0,0.0
489,0,1,2017.0,5.2,20695.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
490,0,1,2017.0,4.4,140.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
491,0,1,2017.0,5.7,15739.0,1,103 ,0,1.0,0.0,0.0,0.0,0.0
492,0,0,2019.0,6.0,378.0,1,115 ,0,1.0,0.0,0.0,0.0,0.0
493,0,0,2019.0,7.6,232.0,0,148 ,0,0.0,1.0,0.0,0.0,0.0
495,0,0,2018.0,8.2,8116.0,1,113 ,0,1.0,0.0,0.0,0.0,0.0
496,0,0,2016.0,4.3,400.0,0,137 ,0,1.0,0.0,0.0,0.0,0.0
497,0,0,2019.0,6.5,173.0,1,140 ,0,1.0,0.0,0.0,0.0,0.0
498,0,0,2019.0,6.6,331.0,1,144 ,0,1.0,0.0,0.0,0.0,0.0
499,0,1,2018.0,6.1,27744.0,1,105 ,0,1.0,0.0,0.0,0.0,0.0
500,0,0,2017.0,4.7,193.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
501,0,0,2016.0,4.5,13023.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
502,0,1,2016.0,7.2,7354.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
503,0,1,2016.0,7.0,8921.0,1,64 ,0,1.0,0.0,0.0,0.0,0.0
506,0,1,2016.0,5.8,680.0,1,161 ,0,1.0,0.0,0.0,0.0,0.0
507,0,1,2019.0,8.4,26.0,1,103 ,0,0.0,1.0,0.0,0.0,0.0
508,0,1,2018.0,4.5,2459.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
509,0,1,2018.0,6.2,6471.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
510,0,1,2017.0,7.5,1742.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
511,0,1,2017.0,7.4,1687.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
512,0,0,2016.0,6.8,4362.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
513,0,0,2015.0,5.8,2621.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
514,0,0,2019.0,8.1,196.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
515,0,0,2019.0,5.0,253.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
516,0,1,2018.0,5.4,914.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
517,0,0,2018.0,6.4,1732.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
518,0,0,2018.0,3.3,1607.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
519,0,1,2018.0,5.4,928.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
520,0,0,2018.0,4.7,41.0,0,98 ,0,1.0,0.0,0.0,0.0,0.0
521,0,1,2018.0,7.4,4391.0,1,76 ,0,1.0,0.0,0.0,0.0,0.0
522,0,0,2018.0,5.2,530.0,0,64 ,0,0.0,1.0,0.0,0.0,0.0
523,0,0,2018.0,6.0,189.0,1,56 ,0,1.0,0.0,0.0,0.0,0.0
524,0,1,2017.0,5.9,1161.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
525,0,0,2019.0,6.0,3628.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
526,0,0,2019.0,5.3,4362.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
527,0,0,2019.0,7.7,6801.0,1,94 ,0,0.0,1.0,0.0,0.0,0.0
528,0,1,2019.0,7.5,15291.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
529,0,0,2019.0,7.3,52716.0,1,72 ,0,1.0,0.0,0.0,0.0,0.0
530,0,1,2019.0,6.8,400.0,1,60 ,0,0.0,1.0,0.0,0.0,0.0
531,0,1,2019.0,6.6,141.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
532,0,1,2019.0,7.9,569.0,1,64 ,0,0.0,1.0,0.0,0.0,0.0
534,0,0,2019.0,6.5,79.0,1,92 ,0,0.0,1.0,0.0,0.0,0.0
535,0,0,2019.0,5.6,75.0,1,118 ,0,0.0,1.0,0.0,0.0,0.0
536,0,1,2019.0,5.1,1901.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
537,0,0,2019.0,4.6,7409.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
538,0,0,2019.0,6.6,3489.0,1,50 ,0,1.0,0.0,0.0,0.0,0.0
539,0,1,2019.0,6.1,4648.0,1,86 ,0,0.0,1.0,0.0,0.0,0.0
540,0,0,2018.0,6.7,443.0,0,122 ,0,0.0,1.0,0.0,0.0,0.0
542,0,0,2018.0,7.0,2826.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
543,0,1,2017.0,4.8,297.0,1,205 ,0,1.0,0.0,0.0,0.0,0.0
544,0,0,2017.0,7.8,515595.0,1,123 ,0,1.0,0.0,0.0,0.0,0.0
545,0,0,2015.0,7.7,683.0,1,190 ,0,1.0,0.0,0.0,0.0,0.0
546,0,1,2019.0,6.7,14982.0,1,121 ,0,0.0,1.0,0.0,0.0,0.0
547,0,0,2019.0,6.9,2422.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
548,0,0,2019.0,5.2,210.0,0,94 ,0,1.0,0.0,0.0,0.0,0.0
550,0,0,2018.0,8.1,92907.0,1,121 ,0,0.0,1.0,0.0,0.0,0.0
551,0,1,2017.0,6.9,1765.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
552,0,0,2017.0,7.1,281042.0,1,99 ,0,0.0,1.0,0.0,0.0,0.0
553,0,0,2014.0,7.1,803.0,0,0,1 ,1.0,0.0,1.0,0.0,0.0
555,0,0,2019.0,5.0,16307.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
556,0,0,2019.0,6.8,858.0,1,107 ,0,0.0,1.0,0.0,0.0,0.0
557,0,0,2019.0,8.3,1438.0,0,100 ,0,1.0,0.0,0.0,0.0,0.0
558,0,0,2019.0,6.5,6806.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
559,0,0,2018.0,7.6,4601.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
560,0,1,2018.0,7.6,133.0,1,96 ,0,0.0,1.0,0.0,0.0,0.0
562,0,0,2017.0,6.3,46952.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
563,0,0,2019.0,5.6,8116.0,0,112 ,0,1.0,0.0,0.0,0.0,0.0
564,0,0,2019.0,6.7,6986.0,0,127 ,0,1.0,0.0,0.0,0.0,0.0
565,0,0,2019.0,5.9,1084.0,0,131 ,0,1.0,0.0,0.0,0.0,0.0
566,0,1,2019.0,6.2,130033.0,1,140 ,0,1.0,0.0,0.0,0.0,0.0
567,0,0,2019.0,5.6,18508.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
569,0,0,2018.0,7.3,795.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
570,0,1,2017.0,7.1,1235.0,1,22 ,0,1.0,0.0,0.0,0.0,0.0
571,0,1,2017.0,7.3,21712.0,1,78 ,0,1.0,0.0,0.0,0.0,0.0
572,0,0,2017.0,5.2,3919.0,0,63 ,0,1.0,0.0,0.0,0.0,0.0
573,0,0,2017.0,2.8,399.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
574,0,1,2017.0,2.1,1198.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
575,0,1,2017.0,5.6,8662.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
576,0,1,2017.0,4.7,15037.0,1,63 ,0,1.0,0.0,0.0,0.0,0.0
577,0,0,2015.0,5.4,6543.0,0,135 ,0,1.0,0.0,0.0,0.0,0.0
578,0,1,2019.0,6.4,41891.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
580,0,0,2017.0,7.0,526.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
581,0,0,2016.0,7.2,10049.0,0,144 ,0,0.0,1.0,0.0,0.0,0.0
582,0,0,2016.0,7.5,3959.0,1,111 ,0,1.0,0.0,0.0,0.0,0.0
583,0,1,2014.0,6.3,178.0,1,59 ,0,1.0,0.0,0.0,0.0,0.0
584,0,1,2018.0,6.2,1773.0,1,137 ,0,1.0,0.0,0.0,0.0,0.0
585,0,1,2018.0,7.7,666.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
586,0,0,2017.0,6.3,52992.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
587,0,1,2017.0,7.6,3636.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
588,0,0,2017.0,7.1,5741.0,1,73 ,0,1.0,0.0,0.0,0.0,0.0
589,0,1,2017.0,6.9,923.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
590,0,0,2017.0,6.4,17519.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
591,0,0,2019.0,6.4,238.0,0,150 ,0,0.0,1.0,0.0,0.0,0.0
592,0,0,2019.0,6.3,82.0,0,159 ,0,0.0,1.0,0.0,0.0,0.0
593,0,0,2019.0,6.8,61.0,0,0,1 ,0.0,1.0,1.0,0.0,0.0
594,0,0,2019.0,7.2,28.0,0,108 ,0,0.0,1.0,0.0,0.0,0.0
596,0,0,2019.0,7.0,132.0,1,90 ,0,0.0,1.0,0.0,0.0,0.0
597,0,0,2019.0,5.6,18.0,1,126 ,0,0.0,1.0,0.0,0.0,0.0
599,0,0,2019.0,6.7,24.0,0,109 ,0,0.0,1.0,0.0,0.0,0.0
600,0,0,2019.0,6.5,495.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
601,0,0,2019.0,5.9,2030.0,0,132 ,0,1.0,0.0,0.0,0.0,0.0
602,0,1,2019.0,8.0,272.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
605,0,0,2018.0,7.4,3661.0,0,145 ,0,1.0,0.0,0.0,0.0,0.0
609,0,0,2018.0,7.2,30.0,0,133 ,0,1.0,0.0,0.0,0.0,0.0
611,0,0,2018.0,7.9,13239.0,0,117 ,0,1.0,0.0,0.0,0.0,0.0
612,0,1,2018.0,7.6,496.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
614,0,0,2018.0,8.2,1820.0,0,94 ,0,0.0,1.0,0.0,0.0,0.0
615,0,0,2018.0,8.1,366058.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
616,0,0,2018.0,8.0,387.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
617,0,0,2018.0,8.2,1412.0,0,93 ,0,1.0,0.0,0.0,0.0,0.0
618,0,0,2018.0,7.7,122.0,0,95 ,0,1.0,0.0,0.0,0.0,0.0
619,0,0,2017.0,6.5,40579.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
620,0,0,2015.0,5.8,608.0,0,62 ,0,1.0,0.0,0.0,0.0,0.0
622,0,1,2019.0,7.3,515157.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
623,0,0,2019.0,6.2,41.0,1,135 ,0,1.0,0.0,0.0,0.0,0.0
624,0,1,2019.0,6.6,15242.0,1,72 ,0,1.0,0.0,0.0,0.0,0.0
625,0,0,2018.0,6.1,927.0,1,96 ,0,0.0,1.0,0.0,0.0,0.0
626,0,0,2018.0,6.6,226.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
629,0,0,2018.0,7.1,1627.0,0,102 ,0,1.0,0.0,0.0,0.0,0.0
630,0,0,2018.0,5.6,2840.0,0,52 ,0,1.0,0.0,0.0,0.0,0.0
632,0,1,2018.0,7.2,126.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
633,0,1,2018.0,4.9,9.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
634,0,1,2018.0,5.2,592.0,1,130 ,0,1.0,0.0,0.0,0.0,0.0
635,0,0,2018.0,7.0,297.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
636,0,1,2018.0,8.0,143.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
637,0,0,2018.0,8.1,136.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
638,0,0,2018.0,7.0,21067.0,0,106 ,0,1.0,0.0,0.0,0.0,0.0
639,0,1,2018.0,5.6,72112.0,1,57 ,0,0.0,1.0,0.0,0.0,0.0
640,0,0,2017.0,6.2,3109.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
641,0,1,2019.0,5.0,44.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
642,0,1,2019.0,6.0,1378.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
643,0,0,2019.0,5.7,29084.0,0,88 ,0,1.0,0.0,0.0,0.0,0.0
644,0,0,2019.0,6.0,2542.0,0,89 ,0,1.0,0.0,0.0,0.0,0.0
645,0,1,2019.0,6.5,910.0,1,90 ,0,0.0,1.0,0.0,0.0,0.0
646,0,1,2019.0,7.2,24842.0,1,71 ,0,0.0,1.0,0.0,0.0,0.0
648,0,1,2019.0,7.1,21.0,1,123 ,0,0.0,1.0,0.0,0.0,0.0
650,0,0,2019.0,4.9,47.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
651,0,0,2019.0,7.2,3171.0,0,151 ,0,1.0,0.0,0.0,0.0,0.0
652,0,0,2019.0,3.9,13.0,0,102 ,0,1.0,0.0,0.0,0.0,0.0
653,0,0,2019.0,7.6,10799.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
654,0,0,2019.0,6.3,43445.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
655,0,1,2019.0,8.0,1420.0,1,110 ,0,0.0,1.0,0.0,0.0,0.0
656,0,1,2019.0,5.4,116.0,1,59 ,0,1.0,0.0,0.0,0.0,0.0
657,0,0,2019.0,6.7,668.0,0,93 ,0,1.0,0.0,0.0,0.0,0.0
658,0,0,2019.0,5.6,551.0,1,77 ,0,1.0,0.0,0.0,0.0,0.0
659,0,1,2018.0,5.2,197.0,1,103 ,0,1.0,0.0,0.0,0.0,0.0
661,0,1,2019.0,7.3,191033.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
662,0,1,2019.0,6.5,547.0,1,147 ,0,0.0,1.0,0.0,0.0,0.0
664,0,1,2017.0,7.2,2142.0,1,99 ,0,1.0,0.0,0.0,0.0,0.0
665,0,1,2019.0,7.9,1289.0,1,98 ,0,0.0,1.0,0.0,0.0,0.0
666,0,1,2019.0,5.5,1162.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
667,0,0,2019.0,6.5,791.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
668,0,0,2019.0,4.9,50.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
669,0,0,2019.0,7.7,250.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
670,0,1,2019.0,5.3,48464.0,1,112 ,0,1.0,0.0,0.0,0.0,0.0
671,0,1,2019.0,7.9,15885.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
672,0,1,2018.0,6.5,714.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
673,0,0,2017.0,4.9,4310.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
674,0,0,2017.0,6.2,21623.0,0,88 ,0,1.0,0.0,0.0,0.0,0.0
